# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/koch3lines_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
# logfiles/koch3lines/koch3lines_u058-20160306_144714.csv,,,,
# logfiles/koch3lines/koch3lines_u059-20160306_144715.csv,,,,
# logfiles/koch3lines/koch3lines_u060-20160306_145213.csv,,,,
# logfiles/koch3lines/koch3lines_u061-20160306_150650.csv,,,,
# logfiles/koch3lines/koch3lines_u062-20160306_150808.csv,,,,
# logfiles/koch3lines/koch3lines_u063-20160306_150832.csv,,,,
# logfiles/koch3lines/koch3lines_u064-20160306_150842.csv,,,,
# logfiles/koch3lines/koch3lines_u065-20160306_150928.csv,,,,
# logfiles/koch3lines/koch3lines_u066-20160306_151021.csv,,,,
# logfiles/koch3lines/koch3lines_u067-20160306_151034.csv,,,,
# logfiles/koch3lines/koch3lines_u068-20160306_151226.csv,,,,
# logfiles/koch3lines/koch3lines_u069-20160306_151314.csv,,,,
# logfiles/koch3lines/koch3lines_u070-20160306_151403.csv,,,,
# logfiles/koch3lines/koch3lines_u071-20160306_151451.csv,,,,
# logfiles/koch3lines/koch3lines_u072-20160306_151534.csv,,,,
# logfiles/koch3lines/koch3lines_u073-20160306_151633.csv,,,,
# logfiles/koch3lines/koch3lines_u074-20160306_151641.csv,,,,
# logfiles/koch3lines/koch3lines_u075-20160306_151649.csv,,,,
# logfiles/koch3lines/koch3lines_u076-20160306_151712.csv,,,,
# logfiles/koch3lines/koch3lines_u077-20160306_151733.csv,,,,
# logfiles/koch3lines/koch3lines_u078-20160306_151836.csv,,,,
# logfiles/koch3lines/koch3lines_u079-20160306_151841.csv,,,,
# logfiles/koch3lines/koch3lines_u080-20160306_151858.csv,,,,
# logfiles/koch3lines/koch3lines_u081-20160306_151859.csv,,,,
# logfiles/koch3lines/koch3lines_u082-20160306_151912.csv,,,,
# logfiles/koch3lines/koch3lines_u083-20160306_151938.csv,,,,
# logfiles/koch3lines/koch3lines_u084-20160306_151940.csv,,,,
# logfiles/koch3lines/koch3lines_u085-20160306_151957.csv,,,,
# logfiles/koch3lines/koch3lines_u086-20160306_152003.csv,,,,
# logfiles/koch3lines/koch3lines_u087-20160306_152005.csv,,,,
# logfiles/koch3lines/koch3lines_u088-20160306_152018.csv,,,,
# logfiles/koch3lines/koch3lines_u089-20160306_152045.csv,,,,
# logfiles/koch3lines/koch3lines_u090-20160306_152111.csv,,,,
# logfiles/koch3lines/koch3lines_u091-20160306_152139.csv,,,,
# logfiles/koch3lines/koch3lines_u092-20160306_152233.csv,,,,
# logfiles/koch3lines/koch3lines_u093-20160306_152325.csv,,,,
# logfiles/koch3lines/koch3lines_u094-20160306_152329.csv,,,,
# logfiles/koch3lines/koch3lines_u095-20160306_152409.csv,,,,
# logfiles/koch3lines/koch3lines_u096-20160306_152424.csv,,,,
# logfiles/koch3lines/koch3lines_u097-20160306_152426.csv,,,,
# logfiles/koch3lines/koch3lines_u098-20160306_152501.csv,,,,
# logfiles/koch3lines/koch3lines_u099-20160306_152528.csv,,,,
# logfiles/koch3lines/koch3lines_u100-20160306_152533.csv,,,,
