# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/40owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
20.0,1.97676270842,1.12115018569e-06,0.00417475223056,4.2447052114e-07
25.0,1.98694176881,8.57770163143e-07,0.00134759382861,1.80031622886e-07
30.0,1.9928469835,6.78818175831e-07,0.000407613784342,7.8026324442e-08
35.0,1.99620418026,5.03468486802e-07,0.000115130505289,3.04136958817e-08
40.0,1.99804979499,3.40514471808e-07,3.04240620735e-05,1.05817989814e-08
45.0,1.99902844258,2.27025749395e-07,7.55482984296e-06,3.51788006193e-09
50.0,1.99952292371,1.68715963083e-07,1.8229662056e-06,1.28990024235e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_edge/40owl/40owl_u001-20160313_214028.csv,,,,
# logfiles/owl_edge/40owl/40owl_u002-20160313_214051.csv,,,,
# logfiles/owl_edge/40owl/40owl_u003-20160313_214146.csv,,,,
# logfiles/owl_edge/40owl/40owl_u004-20160313_214303.csv,,,,
# logfiles/owl_edge/40owl/40owl_u005-20160313_214317.csv,,,,
# logfiles/owl_edge/40owl/40owl_u006-20160313_214337.csv,,,,
# logfiles/owl_edge/40owl/40owl_u007-20160313_214401.csv,,,,
# logfiles/owl_edge/40owl/40owl_u008-20160313_214416.csv,,,,
# logfiles/owl_edge/40owl/40owl_u009-20160313_214416.csv,,,,
# logfiles/owl_edge/40owl/40owl_u010-20160313_214423.csv,,,,
# logfiles/owl_edge/40owl/40owl_u011-20160313_214431.csv,,,,
# logfiles/owl_edge/40owl/40owl_u012-20160313_214450.csv,,,,
# logfiles/owl_edge/40owl/40owl_u013-20160313_214459.csv,,,,
# logfiles/owl_edge/40owl/40owl_u014-20160313_214514.csv,,,,
# logfiles/owl_edge/40owl/40owl_u015-20160313_214517.csv,,,,
# logfiles/owl_edge/40owl/40owl_u016-20160313_214526.csv,,,,
# logfiles/owl_edge/40owl/40owl_u017-20160313_214528.csv,,,,
# logfiles/owl_edge/40owl/40owl_u018-20160313_214529.csv,,,,
# logfiles/owl_edge/40owl/40owl_u019-20160313_214536.csv,,,,
# logfiles/owl_edge/40owl/40owl_u020-20160313_214539.csv,,,,
# logfiles/owl_edge/40owl/40owl_u021-20160313_214547.csv,,,,
# logfiles/owl_edge/40owl/40owl_u022-20160313_214552.csv,,,,
# logfiles/owl_edge/40owl/40owl_u023-20160313_214606.csv,,,,
# logfiles/owl_edge/40owl/40owl_u024-20160313_214615.csv,,,,
# logfiles/owl_edge/40owl/40owl_u025-20160313_214631.csv,,,,
# logfiles/owl_edge/40owl/40owl_u026-20160313_214641.csv,,,,
# logfiles/owl_edge/40owl/40owl_u027-20160313_214641.csv,,,,
# logfiles/owl_edge/40owl/40owl_u028-20160313_214647.csv,,,,
# logfiles/owl_edge/40owl/40owl_u029-20160313_214647.csv,,,,
# logfiles/owl_edge/40owl/40owl_u030-20160313_214659.csv,,,,
# logfiles/owl_edge/40owl/40owl_u031-20160313_214702.csv,,,,
# logfiles/owl_edge/40owl/40owl_u032-20160313_214705.csv,,,,
# logfiles/owl_edge/40owl/40owl_u033-20160313_214706.csv,,,,
# logfiles/owl_edge/40owl/40owl_u034-20160313_214722.csv,,,,
# logfiles/owl_edge/40owl/40owl_u035-20160313_214733.csv,,,,
# logfiles/owl_edge/40owl/40owl_u036-20160313_214737.csv,,,,
# logfiles/owl_edge/40owl/40owl_u037-20160313_214745.csv,,,,
# logfiles/owl_edge/40owl/40owl_u038-20160313_214745.csv,,,,
# logfiles/owl_edge/40owl/40owl_u039-20160313_214749.csv,,,,
# logfiles/owl_edge/40owl/40owl_u040-20160313_214812.csv,,,,
# logfiles/owl_edge/40owl/40owl_u041-20160313_214814.csv,,,,
# logfiles/owl_edge/40owl/40owl_u042-20160313_214820.csv,,,,
# logfiles/owl_edge/40owl/40owl_u043-20160313_214834.csv,,,,
# logfiles/owl_edge/40owl/40owl_u044-20160313_214841.csv,,,,
# logfiles/owl_edge/40owl/40owl_u045-20160313_214855.csv,,,,
# logfiles/owl_edge/40owl/40owl_u046-20160313_214859.csv,,,,
# logfiles/owl_edge/40owl/40owl_u047-20160313_214904.csv,,,,
# logfiles/owl_edge/40owl/40owl_u048-20160313_214912.csv,,,,
# logfiles/owl_edge/40owl/40owl_u049-20160313_214915.csv,,,,
# logfiles/owl_edge/40owl/40owl_u050-20160313_214934.csv,,,,
# logfiles/owl_edge/40owl/40owl_u051-20160313_214935.csv,,,,
# logfiles/owl_edge/40owl/40owl_u052-20160313_214936.csv,,,,
# logfiles/owl_edge/40owl/40owl_u053-20160313_214937.csv,,,,
# logfiles/owl_edge/40owl/40owl_u054-20160313_214953.csv,,,,
# logfiles/owl_edge/40owl/40owl_u055-20160313_215001.csv,,,,
# logfiles/owl_edge/40owl/40owl_u056-20160313_215010.csv,,,,
# logfiles/owl_edge/40owl/40owl_u057-20160313_215015.csv,,,,
# logfiles/owl_edge/40owl/40owl_u058-20160313_215018.csv,,,,
# logfiles/owl_edge/40owl/40owl_u059-20160313_215026.csv,,,,
# logfiles/owl_edge/40owl/40owl_u060-20160313_215027.csv,,,,
# logfiles/owl_edge/40owl/40owl_u061-20160313_215029.csv,,,,
# logfiles/owl_edge/40owl/40owl_u062-20160313_215051.csv,,,,
# logfiles/owl_edge/40owl/40owl_u063-20160313_215058.csv,,,,
# logfiles/owl_edge/40owl/40owl_u064-20160313_215104.csv,,,,
# logfiles/owl_edge/40owl/40owl_u065-20160313_215109.csv,,,,
# logfiles/owl_edge/40owl/40owl_u066-20160313_215113.csv,,,,
# logfiles/owl_edge/40owl/40owl_u067-20160313_215117.csv,,,,
# logfiles/owl_edge/40owl/40owl_u068-20160313_215126.csv,,,,
# logfiles/owl_edge/40owl/40owl_u069-20160313_215130.csv,,,,
# logfiles/owl_edge/40owl/40owl_u070-20160313_215147.csv,,,,
# logfiles/owl_edge/40owl/40owl_u071-20160313_215156.csv,,,,
# logfiles/owl_edge/40owl/40owl_u072-20160313_215202.csv,,,,
# logfiles/owl_edge/40owl/40owl_u073-20160313_215203.csv,,,,
# logfiles/owl_edge/40owl/40owl_u074-20160313_215215.csv,,,,
# logfiles/owl_edge/40owl/40owl_u075-20160313_215229.csv,,,,
# logfiles/owl_edge/40owl/40owl_u076-20160313_215235.csv,,,,
# logfiles/owl_edge/40owl/40owl_u077-20160313_215238.csv,,,,
# logfiles/owl_edge/40owl/40owl_u078-20160313_215238.csv,,,,
# logfiles/owl_edge/40owl/40owl_u079-20160313_215243.csv,,,,
# logfiles/owl_edge/40owl/40owl_u080-20160313_215248.csv,,,,
# logfiles/owl_edge/40owl/40owl_u081-20160313_215252.csv,,,,
# logfiles/owl_edge/40owl/40owl_u082-20160313_215253.csv,,,,
# logfiles/owl_edge/40owl/40owl_u083-20160313_215255.csv,,,,
# logfiles/owl_edge/40owl/40owl_u084-20160313_215341.csv,,,,
# logfiles/owl_edge/40owl/40owl_u085-20160313_215344.csv,,,,
# logfiles/owl_edge/40owl/40owl_u086-20160313_215346.csv,,,,
# logfiles/owl_edge/40owl/40owl_u087-20160313_215359.csv,,,,
# logfiles/owl_edge/40owl/40owl_u088-20160313_215420.csv,,,,
# logfiles/owl_edge/40owl/40owl_u089-20160313_215438.csv,,,,
# logfiles/owl_edge/40owl/40owl_u090-20160313_215459.csv,,,,
# logfiles/owl_edge/40owl/40owl_u091-20160313_215512.csv,,,,
# logfiles/owl_edge/40owl/40owl_u092-20160313_215512.csv,,,,
# logfiles/owl_edge/40owl/40owl_u093-20160313_215514.csv,,,,
# logfiles/owl_edge/40owl/40owl_u094-20160313_215540.csv,,,,
# logfiles/owl_edge/40owl/40owl_u095-20160313_215624.csv,,,,
# logfiles/owl_edge/40owl/40owl_u096-20160313_215723.csv,,,,
# logfiles/owl_edge/40owl/40owl_u097-20160313_215728.csv,,,,
# logfiles/owl_edge/40owl/40owl_u098-20160313_215737.csv,,,,
# logfiles/owl_edge/40owl/40owl_u099-20160313_215855.csv,,,,
# logfiles/owl_edge/40owl/40owl_u100-20160313_215939.csv,,,,
