# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/5owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
20.0,1.99747334216,2.76597251038e-07,4.97121126486e-05,1.11644042806e-08
25.0,1.99850970568,2.4821223567e-07,1.7609920907e-05,5.91046394857e-09
30.0,1.99913149152,1.90303384956e-07,6.01849632045e-06,2.6783110595e-09
35.0,1.99947807436,1.52256202103e-07,2.17882834649e-06,1.27523448856e-09
40.0,1.99964196299,1.40011863428e-07,1.02691132107e-06,8.1184519221e-10
45.0,1.99966079838,1.56062937784e-07,9.22318510295e-07,8.53298741241e-10
50.0,1.99952055529,1.56006089931e-07,1.84086538907e-06,1.19884717993e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_edge/5owl/5owl_u001-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u002-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u003-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u004-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u005-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u006-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u007-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u008-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u009-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u010-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u011-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u012-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u013-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u014-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u015-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u016-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u017-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u018-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u019-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u020-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u021-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u022-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u023-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u024-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u025-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u026-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u027-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u028-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u029-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u030-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u031-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u032-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u033-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u034-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u035-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u036-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u037-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u038-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u039-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u040-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u041-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u042-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u043-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u044-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u045-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u046-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u047-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u048-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u049-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u050-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u051-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u052-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u053-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u054-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u055-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u056-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u057-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u058-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u059-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u060-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u061-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u062-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u063-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u064-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u065-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u066-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u067-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u068-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u069-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u070-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u071-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u072-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u073-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u074-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u075-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u076-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u077-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u078-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u079-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u080-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u081-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u082-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u083-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u084-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u085-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u086-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u087-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u088-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u089-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u090-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u091-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u092-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u093-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u094-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u095-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u096-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u097-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u098-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u099-20160313_163006.csv,,,,
# logfiles/owl_edge/5owl/5owl_u100-20160313_163006.csv,,,,
