# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/45fallleaf_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
5.0,1.78044259711,4.06052597342e-06,0.213952869759,8.00653225541e-06
6.0,1.80957144773,3.62549490269e-06,0.174859159406,6.83506695304e-06
7.0,1.83358257443,3.51808297842e-06,0.143579429428,6.22948479055e-06
8.0,1.85382972255,3.29427460272e-06,0.117997918582,5.49925369441e-06
9.0,1.87110968917,2.97727797048e-06,0.0969575881095,4.76687258954e-06
10.0,1.88604063439,2.74133064027e-06,0.0795111777991,4.08651920135e-06
15.0,1.93721332353,1.82688864646e-06,0.0281523640958,1.71776608582e-06
20.0,1.96528634188,1.43287373567e-06,0.00921822576164,7.90676997015e-07
25.0,1.98111042871,1.04336686718e-06,0.00280874732841,3.13922513678e-07
30.0,1.99000523694,8.03143702976e-07,0.000794645981452,1.29089589622e-07
35.0,1.99491166115,5.70792338755e-07,0.000206806204379,4.65332496106e-08
40.0,1.99753638163,3.57811429559e-07,4.85417942637e-05,1.40781051704e-08
45.0,1.99887638636,2.53851367512e-07,1.01044160956e-05,4.56204425053e-09
50.0,1.99952216477,1.74806323378e-07,1.82892706615e-06,1.34070227886e-09
# The data files below are included in this aggregation:,,,,
# logfiles/45fallleaf/45fallleaf_u001-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u002-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u003-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u004-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u005-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u006-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u007-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u008-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u009-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u010-20160229_204126.csv,,,,
# logfiles/45fallleaf/45fallleaf_u011-20160304_044539.csv,,,,
# logfiles/45fallleaf/45fallleaf_u012-20160304_044543.csv,,,,
# logfiles/45fallleaf/45fallleaf_u013-20160304_044556.csv,,,,
# logfiles/45fallleaf/45fallleaf_u014-20160304_044604.csv,,,,
# logfiles/45fallleaf/45fallleaf_u015-20160304_044606.csv,,,,
# logfiles/45fallleaf/45fallleaf_u016-20160304_044619.csv,,,,
# logfiles/45fallleaf/45fallleaf_u017-20160304_044627.csv,,,,
# logfiles/45fallleaf/45fallleaf_u018-20160304_044627.csv,,,,
# logfiles/45fallleaf/45fallleaf_u019-20160304_044629.csv,,,,
# logfiles/45fallleaf/45fallleaf_u020-20160304_044630.csv,,,,
# logfiles/45fallleaf/45fallleaf_u021-20160304_044630.csv,,,,
# logfiles/45fallleaf/45fallleaf_u022-20160304_044646.csv,,,,
# logfiles/45fallleaf/45fallleaf_u023-20160304_044655.csv,,,,
# logfiles/45fallleaf/45fallleaf_u024-20160304_044701.csv,,,,
# logfiles/45fallleaf/45fallleaf_u025-20160304_044722.csv,,,,
# logfiles/45fallleaf/45fallleaf_u026-20160304_044726.csv,,,,
# logfiles/45fallleaf/45fallleaf_u027-20160304_044732.csv,,,,
# logfiles/45fallleaf/45fallleaf_u028-20160304_044737.csv,,,,
# logfiles/45fallleaf/45fallleaf_u029-20160304_044749.csv,,,,
# logfiles/45fallleaf/45fallleaf_u030-20160304_044755.csv,,,,
# logfiles/45fallleaf/45fallleaf_u031-20160304_044825.csv,,,,
# logfiles/45fallleaf/45fallleaf_u032-20160304_044834.csv,,,,
# logfiles/45fallleaf/45fallleaf_u033-20160304_044839.csv,,,,
# logfiles/45fallleaf/45fallleaf_u034-20160304_044844.csv,,,,
# logfiles/45fallleaf/45fallleaf_u035-20160304_044845.csv,,,,
# logfiles/45fallleaf/45fallleaf_u036-20160304_044845.csv,,,,
# logfiles/45fallleaf/45fallleaf_u037-20160304_044849.csv,,,,
# logfiles/45fallleaf/45fallleaf_u038-20160304_044911.csv,,,,
# logfiles/45fallleaf/45fallleaf_u039-20160304_044912.csv,,,,
# logfiles/45fallleaf/45fallleaf_u040-20160304_044914.csv,,,,
# logfiles/45fallleaf/45fallleaf_u041-20160304_044953.csv,,,,
# logfiles/45fallleaf/45fallleaf_u042-20160304_044959.csv,,,,
# logfiles/45fallleaf/45fallleaf_u043-20160304_045013.csv,,,,
# logfiles/45fallleaf/45fallleaf_u044-20160304_045034.csv,,,,
# logfiles/45fallleaf/45fallleaf_u045-20160304_045035.csv,,,,
# logfiles/45fallleaf/45fallleaf_u046-20160304_045039.csv,,,,
# logfiles/45fallleaf/45fallleaf_u047-20160304_045053.csv,,,,
# logfiles/45fallleaf/45fallleaf_u048-20160304_045055.csv,,,,
# logfiles/45fallleaf/45fallleaf_u049-20160304_045111.csv,,,,
# logfiles/45fallleaf/45fallleaf_u050-20160304_045115.csv,,,,
# logfiles/45fallleaf/45fallleaf_u051-20160304_045121.csv,,,,
# logfiles/45fallleaf/45fallleaf_u052-20160304_045124.csv,,,,
# logfiles/45fallleaf/45fallleaf_u053-20160304_045125.csv,,,,
# logfiles/45fallleaf/45fallleaf_u054-20160304_045144.csv,,,,
# logfiles/45fallleaf/45fallleaf_u055-20160304_045211.csv,,,,
# logfiles/45fallleaf/45fallleaf_u056-20160304_045227.csv,,,,
# logfiles/45fallleaf/45fallleaf_u057-20160304_045339.csv,,,,
# logfiles/45fallleaf/45fallleaf_u058-20160304_045353.csv,,,,
# logfiles/45fallleaf/45fallleaf_u059-20160304_045401.csv,,,,
# logfiles/45fallleaf/45fallleaf_u060-20160304_045405.csv,,,,
# logfiles/45fallleaf/45fallleaf_u061-20160304_045433.csv,,,,
# logfiles/45fallleaf/45fallleaf_u062-20160304_045439.csv,,,,
# logfiles/45fallleaf/45fallleaf_u063-20160304_045538.csv,,,,
# logfiles/45fallleaf/45fallleaf_u064-20160304_045752.csv,,,,
# logfiles/45fallleaf/45fallleaf_u065-20160304_045804.csv,,,,
# logfiles/45fallleaf/45fallleaf_u066-20160304_045832.csv,,,,
# logfiles/45fallleaf/45fallleaf_u067-20160304_045835.csv,,,,
# logfiles/45fallleaf/45fallleaf_u068-20160304_045932.csv,,,,
# logfiles/45fallleaf/45fallleaf_u069-20160304_050036.csv,,,,
# logfiles/45fallleaf/45fallleaf_u070-20160304_050209.csv,,,,
# logfiles/45fallleaf/45fallleaf_u071-20160304_053333.csv,,,,
# logfiles/45fallleaf/45fallleaf_u072-20160304_053550.csv,,,,
# logfiles/45fallleaf/45fallleaf_u073-20160304_053616.csv,,,,
# logfiles/45fallleaf/45fallleaf_u074-20160304_053632.csv,,,,
# logfiles/45fallleaf/45fallleaf_u075-20160304_053726.csv,,,,
# logfiles/45fallleaf/45fallleaf_u076-20160304_053729.csv,,,,
# logfiles/45fallleaf/45fallleaf_u077-20160304_053807.csv,,,,
# logfiles/45fallleaf/45fallleaf_u078-20160304_053809.csv,,,,
# logfiles/45fallleaf/45fallleaf_u079-20160304_053819.csv,,,,
# logfiles/45fallleaf/45fallleaf_u080-20160304_053833.csv,,,,
# logfiles/45fallleaf/45fallleaf_u081-20160304_053838.csv,,,,
# logfiles/45fallleaf/45fallleaf_u082-20160304_053838.csv,,,,
# logfiles/45fallleaf/45fallleaf_u083-20160304_053854.csv,,,,
# logfiles/45fallleaf/45fallleaf_u084-20160304_053857.csv,,,,
# logfiles/45fallleaf/45fallleaf_u085-20160304_053911.csv,,,,
# logfiles/45fallleaf/45fallleaf_u086-20160304_053938.csv,,,,
# logfiles/45fallleaf/45fallleaf_u087-20160304_053948.csv,,,,
# logfiles/45fallleaf/45fallleaf_u088-20160304_054002.csv,,,,
# logfiles/45fallleaf/45fallleaf_u089-20160304_054029.csv,,,,
# logfiles/45fallleaf/45fallleaf_u090-20160304_054039.csv,,,,
# logfiles/45fallleaf/45fallleaf_u091-20160304_054053.csv,,,,
# logfiles/45fallleaf/45fallleaf_u092-20160304_054128.csv,,,,
# logfiles/45fallleaf/45fallleaf_u093-20160304_054137.csv,,,,
# logfiles/45fallleaf/45fallleaf_u094-20160304_054139.csv,,,,
# logfiles/45fallleaf/45fallleaf_u095-20160304_054159.csv,,,,
# logfiles/45fallleaf/45fallleaf_u096-20160304_054203.csv,,,,
# logfiles/45fallleaf/45fallleaf_u097-20160304_054306.csv,,,,
# logfiles/45fallleaf/45fallleaf_u098-20160304_054323.csv,,,,
# logfiles/45fallleaf/45fallleaf_u099-20160304_054405.csv,,,,
# logfiles/45fallleaf/45fallleaf_u100-20160304_054428.csv,,,,
