# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/75fallleaf_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
# logfiles/75fallleaf/75fallleaf_u023-20160304_120222.csv,,,,
# logfiles/75fallleaf/75fallleaf_u024-20160304_120307.csv,,,,
# logfiles/75fallleaf/75fallleaf_u025-20160304_120418.csv,,,,
# logfiles/75fallleaf/75fallleaf_u026-20160304_120507.csv,,,,
# logfiles/75fallleaf/75fallleaf_u027-20160304_120626.csv,,,,
# logfiles/75fallleaf/75fallleaf_u028-20160304_120648.csv,,,,
# logfiles/75fallleaf/75fallleaf_u029-20160304_121518.csv,,,,
# logfiles/75fallleaf/75fallleaf_u030-20160304_122202.csv,,,,
# logfiles/75fallleaf/75fallleaf_u031-20160304_125227.csv,,,,
# logfiles/75fallleaf/75fallleaf_u032-20160304_125350.csv,,,,
# logfiles/75fallleaf/75fallleaf_u033-20160304_125411.csv,,,,
# logfiles/75fallleaf/75fallleaf_u034-20160304_125650.csv,,,,
# logfiles/75fallleaf/75fallleaf_u035-20160304_125912.csv,,,,
# logfiles/75fallleaf/75fallleaf_u036-20160304_125941.csv,,,,
# logfiles/75fallleaf/75fallleaf_u037-20160304_130049.csv,,,,
# logfiles/75fallleaf/75fallleaf_u038-20160304_130116.csv,,,,
# logfiles/75fallleaf/75fallleaf_u039-20160304_130207.csv,,,,
# logfiles/75fallleaf/75fallleaf_u040-20160304_130318.csv,,,,
# logfiles/75fallleaf/75fallleaf_u041-20160304_130341.csv,,,,
# logfiles/75fallleaf/75fallleaf_u042-20160304_130348.csv,,,,
# logfiles/75fallleaf/75fallleaf_u043-20160304_130400.csv,,,,
# logfiles/75fallleaf/75fallleaf_u044-20160304_130446.csv,,,,
# logfiles/75fallleaf/75fallleaf_u045-20160304_130518.csv,,,,
# logfiles/75fallleaf/75fallleaf_u046-20160304_130526.csv,,,,
# logfiles/75fallleaf/75fallleaf_u047-20160304_130529.csv,,,,
# logfiles/75fallleaf/75fallleaf_u048-20160304_130529.csv,,,,
# logfiles/75fallleaf/75fallleaf_u049-20160304_130559.csv,,,,
# logfiles/75fallleaf/75fallleaf_u050-20160304_130605.csv,,,,
# logfiles/75fallleaf/75fallleaf_u051-20160304_130654.csv,,,,
# logfiles/75fallleaf/75fallleaf_u052-20160304_130703.csv,,,,
# logfiles/75fallleaf/75fallleaf_u053-20160304_130806.csv,,,,
# logfiles/75fallleaf/75fallleaf_u054-20160304_130925.csv,,,,
# logfiles/75fallleaf/75fallleaf_u055-20160304_130932.csv,,,,
# logfiles/75fallleaf/75fallleaf_u056-20160304_130935.csv,,,,
# logfiles/75fallleaf/75fallleaf_u057-20160304_130938.csv,,,,
# logfiles/75fallleaf/75fallleaf_u058-20160304_131114.csv,,,,
# logfiles/75fallleaf/75fallleaf_u059-20160304_131137.csv,,,,
# logfiles/75fallleaf/75fallleaf_u060-20160304_131210.csv,,,,
# logfiles/75fallleaf/75fallleaf_u061-20160304_131247.csv,,,,
# logfiles/75fallleaf/75fallleaf_u062-20160304_131301.csv,,,,
# logfiles/75fallleaf/75fallleaf_u063-20160304_131326.csv,,,,
# logfiles/75fallleaf/75fallleaf_u064-20160304_131332.csv,,,,
# logfiles/75fallleaf/75fallleaf_u065-20160304_131514.csv,,,,
# logfiles/75fallleaf/75fallleaf_u066-20160304_131524.csv,,,,
# logfiles/75fallleaf/75fallleaf_u067-20160304_131535.csv,,,,
# logfiles/75fallleaf/75fallleaf_u068-20160304_131538.csv,,,,
# logfiles/75fallleaf/75fallleaf_u069-20160304_131542.csv,,,,
# logfiles/75fallleaf/75fallleaf_u070-20160304_131608.csv,,,,
# logfiles/75fallleaf/75fallleaf_u071-20160304_131612.csv,,,,
# logfiles/75fallleaf/75fallleaf_u072-20160304_131709.csv,,,,
# logfiles/75fallleaf/75fallleaf_u073-20160304_131744.csv,,,,
# logfiles/75fallleaf/75fallleaf_u074-20160304_131750.csv,,,,
# logfiles/75fallleaf/75fallleaf_u075-20160304_131753.csv,,,,
# logfiles/75fallleaf/75fallleaf_u076-20160304_131759.csv,,,,
# logfiles/75fallleaf/75fallleaf_u077-20160304_131759.csv,,,,
# logfiles/75fallleaf/75fallleaf_u078-20160304_131801.csv,,,,
# logfiles/75fallleaf/75fallleaf_u079-20160304_131834.csv,,,,
# logfiles/75fallleaf/75fallleaf_u080-20160304_131850.csv,,,,
# logfiles/75fallleaf/75fallleaf_u081-20160304_131850.csv,,,,
# logfiles/75fallleaf/75fallleaf_u082-20160304_131948.csv,,,,
# logfiles/75fallleaf/75fallleaf_u083-20160304_132004.csv,,,,
# logfiles/75fallleaf/75fallleaf_u084-20160304_132008.csv,,,,
# logfiles/75fallleaf/75fallleaf_u085-20160304_132023.csv,,,,
# logfiles/75fallleaf/75fallleaf_u086-20160304_132030.csv,,,,
# logfiles/75fallleaf/75fallleaf_u087-20160304_132030.csv,,,,
# logfiles/75fallleaf/75fallleaf_u088-20160304_132039.csv,,,,
# logfiles/75fallleaf/75fallleaf_u089-20160304_132052.csv,,,,
# logfiles/75fallleaf/75fallleaf_u090-20160304_132108.csv,,,,
# logfiles/75fallleaf/75fallleaf_u091-20160304_132121.csv,,,,
# logfiles/75fallleaf/75fallleaf_u092-20160304_132140.csv,,,,
# logfiles/75fallleaf/75fallleaf_u093-20160304_132141.csv,,,,
# logfiles/75fallleaf/75fallleaf_u094-20160304_132159.csv,,,,
# logfiles/75fallleaf/75fallleaf_u095-20160304_132205.csv,,,,
# logfiles/75fallleaf/75fallleaf_u096-20160304_132217.csv,,,,
# logfiles/75fallleaf/75fallleaf_u097-20160304_132324.csv,,,,
# logfiles/75fallleaf/75fallleaf_u098-20160304_132350.csv,,,,
# logfiles/75fallleaf/75fallleaf_u099-20160304_132405.csv,,,,
# logfiles/75fallleaf/75fallleaf_u100-20160304_132529.csv,,,,
